"ANOnto","APWND","APWNN","APWNS","AROnto","CBOOnto","CROnto","CWND","CWNN","CWNS","DITOnto","DxC","DxP","INROnto","LCOMOnto","LRClassPCT","LRsxC","NACOnto","NLR","NLRC","NOCOnto","NOMOnto","NxC","NxP","POnto","PROnto","RFCOnto","RROnto","SxAP","SxC","SxP","TMOnto","TMOnto2","WMCOnto","WMCOnto2"
0.061817309870368,-0.101171150380035,-0.233786433873464,NA,-0.0103379999033231,-0.513337280391418,-0.0469238973239601,0.275959412846235,0.0573394167192142,-0.433920613316914,1,-0.359056297126005,-0.391626552564361,0.447238023147575,0.880509228257448,-0.234925330119554,-0.10459934223121,-0.100758406700606,0.166274599573507,-0.0857717041760516,0.00445817098379697,-0.113777293139604,-0.0268183309218715,0.091655661738535,0.659788371151324,0.171833831662274,-0.0867059875851401,-0.171833831662274,NA,0.432269805282964,0.449373126274555,-0.368187694054578,-0.106316176468094,0.900241523957479,0.0163291833210026
0.359734337338411,0.0901623380575255,0.178455537398703,NA,-0.291092631458174,0.568743623821344,0.0977810818196708,-0.883016838782472,-0.337206770190662,-0.148348904398682,-0.359056297126005,1,0.815411764243383,-0.20313097088041,-0.38306536618409,0.347489096008397,0.0917243561035199,0.465218403483771,0.0659614548442708,0.357395185614582,0.0493934594435685,0.0564008915086194,0.275777430161016,0.267323488555173,-0.215294560954848,0.149738593581858,0.0440053751030022,-0.149738593581858,NA,0.163132276815685,0.180037510252241,0.47692055381857,0.401211625255354,-0.342597460658183,0.340865263298201
0.214960900992841,-0.274287978554242,-0.302085322362227,NA,-0.262171018610101,0.427669619175318,-0.0343988531664274,-0.699511395725319,-0.649440983953173,-0.288466151292731,-0.391626552564361,0.815411764243383,1,-0.307708413320965,-0.248068220256139,0.258949144916617,0.349495872649396,0.410895146824654,0.335316216958309,0.271566676466687,-0.0779422182756629,-0.164618414188726,0.634437804943041,0.674164783442948,-0.560422937680777,-0.163065348045204,-0.178101303342608,0.163065348045204,NA,0.226030214011313,0.244528967667786,0.30547768107492,0.17366257811081,-0.295116005479609,-0.166725559916947
0.119623578394838,0.412817400600231,0.42050381448311,NA,0.232118053546627,0.164590087839028,-0.740867073049184,0.330989996751982,0.201912642757229,-0.127834466673798,0.447238023147575,-0.20313097088041,-0.307708413320965,1,0.411019782142884,0.106292086811208,0.141004716345286,0.197078911898393,0.215639317633677,0.149406511221116,0.54682161277914,0.359926776976461,-0.175603953872428,-0.229253035102214,0.595342543404919,0.613782260386055,0.407450135469795,-0.613782260386055,NA,0.10443522082044,0.114043805046761,0.152454943917023,0.231347128801956,0.409177216615627,0.0143966784866297
0.12701887021386,-0.234858246416625,-0.364577045106363,NA,-0.12345875047467,-0.560166965843363,-0.27599591083293,0.295387922370259,-0.228752706624227,-0.46210685187512,0.880509228257448,-0.38306536618409,-0.248068220256139,0.411019782142884,1,-0.097137855039361,0.181474586932836,-0.242362424349228,0.429374952515638,0.00753232573855522,-0.120904837661823,-0.157483034166094,0.265765618889565,0.290473787997288,0.531382353838735,0.0941631112923389,-0.131483614440749,-0.0941631112923389,NA,0.379400911540184,0.436408089959823,-0.340318280265227,-0.178640030250548,0.984274662130263,-0.18674416634006
0.657462746691728,0.347036592020129,0.343943597286375,NA,-0.1522963532211,0.000651237891321327,-0.283025091455161,-0.558982877631736,-0.3181075875511,-0.0932809072030548,-0.234925330119554,0.347489096008397,0.258949144916617,0.106292086811208,-0.097137855039361,1,0.703081456536208,-0.304919787401443,0.686081889157942,0.904524979215647,-0.202777044993664,0.214095570046138,0.275245056956495,0.170910831270266,0.200394376002119,0.29961408019918,0.215424084065812,-0.29961408019918,NA,-0.0296469279181644,0.0831650567674838,0.504265597543957,0.0790881122363411,-0.0812622118106088,0.126395524275731
0.2065829969322,-0.104096945866369,-0.105151572380551,NA,-0.118441375715208,-0.170967985216813,-0.371808024292151,-0.239393346184264,-0.395158922484209,-0.253362440857613,-0.10459934223121,0.0917243561035199,0.349495872649396,0.141004716345286,0.181474586932836,0.703081456536208,1,-0.182784192479964,0.897216471595038,0.561477912175376,-0.331920449687001,0.027293792974016,0.412915693507211,0.414351468851417,-0.122719386742269,0.00474955642136705,0.0344914456570668,-0.0047495564213671,NA,0.0110694434598124,0.135920456132848,0.16539218901632,-0.168466294914772,0.0836077941121439,-0.529203612955817
-0.326686676160961,0.0897779957278335,0.0673957010804759,NA,0.207617035430897,0.749977720646351,-0.00968818233404898,-0.0579759440688126,0.0523787873999045,0.108868693518371,-0.100758406700606,0.465218403483771,0.410895146824654,0.197078911898393,-0.242362424349228,-0.304919787401443,-0.182784192479964,1,-0.260833693262218,-0.367700599512069,0.276412581344314,0.322557926920936,-0.036987447767035,0.0653636167950695,-0.309399946911297,0.281777706171489,0.326596402422219,-0.281777706171489,NA,-0.0899670256078243,-0.12509558102452,0.221879895417112,0.272537838700803,-0.253778578224481,0.0686466699228186
0.407695404314382,-0.085075058444921,-0.231585726017151,NA,-0.138005888022538,-0.292100231728602,-0.421406300117919,-0.244250523807318,-0.564974368615954,-0.373500626432812,0.166274599573507,0.0659614548442708,0.335316216958309,0.215639317633677,0.429374952515638,0.686081889157942,0.897216471595038,-0.260833693262218,1,0.688368700660016,-0.238386962385159,-0.0531245208039738,0.584939148077319,0.620933429846337,0.086959002201119,0.050217839885879,-0.0401085876521748,-0.0502178398858791,NA,0.149693226583588,0.282810035723865,0.0474383127292583,-0.244737355254556,0.356257083707363,-0.42801131285912
0.808422520236893,0.3913284323001,0.296002120677162,NA,-0.181844360914723,-0.085405712542114,-0.280444369694391,-0.591665991691717,-0.418019133669711,-0.178483770103466,-0.0857717041760516,0.357395185614582,0.271566676466687,0.149406511221116,0.00753232573855522,0.904524979215647,0.561477912175376,-0.367700599512069,0.688368700660016,1,-0.0149635306031294,0.0672615353076268,0.363309283604983,0.261847463377522,0.328339090158557,0.257748065610936,0.0740763285974809,-0.257748065610936,NA,0.100380061622068,0.196173112978851,0.329994836442236,0.00883021571376696,0.0273414471597613,0.117210290560386
-0.106615961707342,0.391660021489407,0.398147039431104,NA,0.461128150495217,0.504910335590355,-0.470445276317318,0.169345811422409,0.342870852168723,-0.00734227150321305,0.00445817098379697,0.0493934594435685,-0.0779422182756629,0.54682161277914,-0.120904837661823,-0.202777044993664,-0.331920449687001,0.276412581344314,-0.238386962385159,-0.0149635306031294,1,0.173343123708262,-0.351117921900278,-0.264007783080899,0.193059986472882,0.25219286627699,0.199826925145688,-0.25219286627699,NA,0.113029156696537,0.0594713789083798,0.0825191872577492,0.472566274457237,-0.0942917632642969,0.185819975366891
-0.023667973792894,0.446417719767124,0.536911934446426,NA,0.545946756004777,0.304239491581647,-0.255997315278807,0.0638695706303253,0.201547174361601,0.14861511158224,-0.113777293139604,0.0564008915086194,-0.164618414188726,0.359926776976461,-0.157483034166094,0.214095570046138,0.027293792974016,0.322557926920936,-0.0531245208039738,0.0672615353076268,0.173343123708262,1,-0.213279860471124,-0.357238454040324,0.278602748529451,0.867027613548146,0.998675672754803,-0.867027613548146,NA,-0.197745156053118,-0.145285364195267,0.183247590602437,0.307177617831009,-0.103328529275038,0.359471073017978
0.49434892014631,-0.299991184409325,-0.544790579580323,NA,-0.365602413553153,-0.0889710414800313,-0.240093958016316,-0.293689491472799,-0.990898174574688,-0.316803608213713,-0.0268183309218715,0.275777430161016,0.634437804943041,-0.175603953872428,0.265765618889565,0.275245056956495,0.412915693507211,-0.036987447767035,0.584939148077319,0.363309283604983,-0.351117921900278,-0.213279860471124,1,0.840886637981286,-0.236193180963851,-0.114772851379942,-0.218447770861208,0.114772851379942,NA,0.222594623638589,0.26295079459905,0.0469134321235771,-0.252552904309827,0.206008816192464,-0.329018511302069
0.26061945560084,-0.513287059510033,-0.75570520074269,NA,-0.193444194800328,-0.101459224036842,-0.0739622129247087,-0.295898369972235,-0.797503371560083,-0.314125973839441,0.091655661738535,0.267323488555173,0.674164783442948,-0.229253035102214,0.290473787997288,0.170910831270266,0.414351468851417,0.0653636167950695,0.620933429846337,0.261847463377522,-0.264007783080899,-0.357238454040324,0.840886637981286,1,-0.375544647893975,-0.28218655917899,-0.362316826995757,0.28218655917899,NA,0.199602973047348,0.240388937658884,-0.00982520888865578,-0.230274425271195,0.224773494028444,-0.368564684351159
0.41524846101206,0.48490387691943,0.477758290563861,NA,-0.040625425165294,-0.331191527456381,-0.255859067543481,0.0775642222530959,0.205186636264181,-0.226256426441765,0.659788371151324,-0.215294560954848,-0.560422937680777,0.595342543404919,0.531382353838735,0.200394376002119,-0.122719386742269,-0.309399946911297,0.086959002201119,0.328339090158557,0.193059986472882,0.278602748529451,-0.236193180963851,-0.375544647893975,1,0.583548772893131,0.305533587037208,-0.583548772893131,NA,0.257484312882276,0.30350542774807,-0.110089134630793,0.0585379923658452,0.625777303161527,0.455374265844463
0.315288349179215,0.486407423764585,0.586636103376666,NA,0.314278101583693,0.240228154928771,-0.391338847601812,-0.0650889643590224,0.100127665231882,0.0380371271485292,0.171833831662274,0.149738593581858,-0.163065348045204,0.613782260386055,0.0941631112923389,0.29961408019918,0.00474955642136705,0.281777706171489,0.050217839885879,0.257748065610936,0.25219286627699,0.867027613548146,-0.114772851379942,-0.28218655917899,0.583548772893131,1,0.882517121584115,-1,NA,-0.0533356952159614,-0.0143356062577534,0.289253528351913,0.362963069331937,0.173866433166166,0.495468850091744
-0.0165703894493465,0.459730474766891,0.548732562928949,NA,0.547187863893191,0.306874252303492,-0.291431487944203,0.0807693453787622,0.208414247983026,0.138419379192934,-0.0867059875851401,0.0440053751030022,-0.178101303342608,0.407450135469795,-0.131483614440749,0.215424084065812,0.0344914456570668,0.326596402422219,-0.0401085876521748,0.0740763285974809,0.199826925145688,0.998675672754803,-0.218447770861208,-0.362316826995757,0.305533587037208,0.882517121584115,1,-0.882517121584115,NA,-0.187799564461452,-0.135920590777012,0.187774803330458,0.313431392794815,-0.0785772701168055,0.352654260272329
-0.315288349179215,-0.486407423764585,-0.586636103376666,NA,-0.314278101583693,-0.240228154928771,0.391338847601812,0.0650889643590223,-0.100127665231882,-0.0380371271485292,-0.171833831662274,-0.149738593581858,0.163065348045204,-0.613782260386055,-0.0941631112923389,-0.29961408019918,-0.0047495564213671,-0.281777706171489,-0.0502178398858791,-0.257748065610936,-0.25219286627699,-0.867027613548146,0.114772851379942,0.28218655917899,-0.583548772893131,-1,-0.882517121584115,1,NA,0.0533356952159614,0.0143356062577534,-0.289253528351913,-0.362963069331937,-0.173866433166166,-0.495468850091744
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
0.139524593340793,-0.190324941812761,-0.245139900572147,NA,-0.079053479606375,-0.199028255402377,-0.161808303778521,-0.239052821276704,-0.238701777185767,-0.957309834882245,0.432269805282964,0.163132276815685,0.226030214011313,0.10443522082044,0.379400911540184,-0.0296469279181644,0.0110694434598124,-0.0899670256078243,0.149693226583588,0.100380061622068,0.113029156696537,-0.197745156053118,0.222594623638589,0.199602973047348,0.257484312882276,-0.0533356952159614,-0.187799564461452,0.0533356952159614,NA,1,0.980254162164603,-0.13592973561414,0.311511557120404,0.371807795080595,-0.074142396867502
0.161941740181148,-0.146832495448914,-0.221190000262878,NA,-0.10168698807282,-0.235730784006545,-0.193806916074715,-0.275518620942285,-0.282331340938999,-0.984328098210027,0.449373126274555,0.180037510252241,0.244528967667786,0.114043805046761,0.436408089959823,0.0831650567674838,0.135920456132848,-0.12509558102452,0.282810035723865,0.196173112978851,0.0594713789083798,-0.145285364195267,0.26295079459905,0.240388937658884,0.30350542774807,-0.0143356062577534,-0.135920590777012,0.0143356062577534,NA,0.980254162164603,1,-0.169470921052585,0.246891806726072,0.429086415684875,-0.0795689479583107
0.419845704208648,0.237371857845993,0.335830727176013,NA,0.0538314309930834,0.579621880684147,-0.227081613697939,-0.393012758699961,-0.0802990687783247,0.197830626885889,-0.368187694054578,0.47692055381857,0.30547768107492,0.152454943917023,-0.340318280265227,0.504265597543957,0.16539218901632,0.221879895417112,0.0474383127292583,0.329994836442236,0.0825191872577492,0.183247590602437,0.0469134321235771,-0.00982520888865578,-0.110089134630793,0.289253528351913,0.187774803330458,-0.289253528351913,NA,-0.13592973561414,-0.169470921052585,1,0.658987836618155,-0.302120311141191,0.353426998982028
0.0843821225841966,0.104865784634387,0.318802771528102,NA,0.396878321325257,0.511865530157313,-0.218935136271332,-0.275752020987109,0.214322730489082,-0.189602329084597,-0.106316176468094,0.401211625255354,0.17366257811081,0.231347128801956,-0.178640030250548,0.0790881122363411,-0.168466294914772,0.272537838700803,-0.244737355254556,0.00883021571376696,0.472566274457237,0.307177617831009,-0.252552904309827,-0.230274425271195,0.0585379923658452,0.362963069331937,0.313431392794815,-0.362963069331937,NA,0.311511557120404,0.246891806726072,0.658987836618155,1,-0.120303825220796,0.42432550120233
0.181077700851685,-0.169525426837668,-0.280087999310056,NA,-0.131032799113253,-0.53756402194079,-0.24408687902956,0.250119511865902,-0.177850593228317,-0.431605304515391,0.900241523957479,-0.342597460658183,-0.295116005479609,0.409177216615627,0.984274662130263,-0.0812622118106088,0.0836077941121439,-0.253778578224481,0.356257083707363,0.0273414471597613,-0.0942917632642969,-0.103328529275038,0.206008816192464,0.224773494028444,0.625777303161527,0.173866433166166,-0.0785772701168055,-0.173866433166166,NA,0.371807795080595,0.429086415684875,-0.302120311141191,-0.120303825220796,1,-0.0123616511767298
0.3085236715426,0.410783443709058,0.52963265558969,NA,-0.0176715679104356,0.286452640463653,0.147724800504567,-0.313136815722524,0.275414378762529,0.208287446204247,0.0163291833210026,0.340865263298201,-0.166725559916947,0.0143966784866297,-0.18674416634006,0.126395524275731,-0.529203612955817,0.0686466699228186,-0.42801131285912,0.117210290560386,0.185819975366891,0.359471073017978,-0.329018511302069,-0.368564684351159,0.455374265844463,0.495468850091744,0.352654260272329,-0.495468850091744,NA,-0.074142396867502,-0.0795689479583107,0.353426998982028,0.42432550120233,-0.0123616511767298,1
