Repository,OQUARE.xml,OQUARE.ttl,HURON_long.tsv,HURON_wide.tsv,HURON.ttl,OntologyFilename
data.biodivportal.gfbio.org,F,F,T,T,T,pato-20240329-owl__pato.owl
data.biodivportal.gfbio.org,T,T,T,T,T,bohlmann-20231106-owl__bohlmann.owl
data.biodivportal.gfbio.org,T,T,T,T,T,recordbasis-20230511-owl__recordbasis.owl
data.biodivportal.gfbio.org,T,T,T,T,T,i-adopt-20230624-owl__i-adopt.owl
data.biodivportal.gfbio.org,T,T,T,T,T,pto-20230801-owl__to-basic.obo
data.biodivportal.gfbio.org,F,F,T,T,T,geonames-20230901-owl__geonames-ontology-v3.3.rdf
