"Metric","Cluster_tot.withinss_k_2","Cluster_tot.withinss_k_3"
"APWND","2.15671305985153","0.957034766243372"
"APWNN","3.89070430904752","1.48685308388427"
"APWNS","0.109360682314208","0.0130179206408622"
"DxP","4.62403433368715","1.90892985790135"
"NxP","8.60878480629495","3.75903309316261"
"SxAP","0.180513580373508","0.0211277974092905"
"SxP","0.824849726510541","0.155593606958634"
