"Metric","Cluster_betweenss_k_2","Cluster_betweenss_k_3"
"APWND","8.28089371425469","9.48057200786285"
"APWNN","10.1815897255166","12.5854409506799"
"APWNS","0.712423095411908","0.808765857085255"
"DxP","20.9232641169761","23.6383685927619"
"NxP","14.5046388264621","19.3543905395944"
"SxAP","1.10920159587378","1.268587378838"
"SxP","1.5778529934216","2.24710911297351"
