ontologyAcronym,metricAcronym,result
IOC,DITOnto,7.0E0
IOC,DITOnto,6.0E0
IOC,INROnto,9.995706E-1
IOC,INROnto,9.99925E-1
IOC,LCOMOnto,5.980583E0
IOC,LCOMOnto,4.998601E0
IOC,NACOnto,1.0E0
IOC,NACOnto,1.0E0
IOC,NOCOnto,2.129918E0
IOC,NOCOnto,5.102142E0
IOC,NOMOnto,0.0E0
IOC,NOMOnto,0.0E0
IOC,POnto,9.987119E-1
IOC,POnto,9.997751E-1
IOC,PROnto,0.0E0
IOC,PROnto,0.0E0
IOC,RFCOnto,9.995706E-1
IOC,RFCOnto,9.99925E-1
IOC,RROnto,1.0E0
IOC,RROnto,1.0E0
IOC,TMOnto,0.0E0
IOC,TMOnto,0.0E0
IOC,TMOnto2,0.0E0
IOC,TMOnto2,0.0E0
IOC,WMCOnto,5.980583E0
IOC,WMCOnto,4.998601E0
IOC,WMCOnto2,1.0E0
IOC,WMCOnto2,1.0E0
ISOCOUNTRIES,ANOnto,0.0E0
ISOCOUNTRIES,AROnto,0.0E0
ISOCOUNTRIES,CBOOnto,2.0E0
ISOCOUNTRIES,CROnto,1.792E3
ISOCOUNTRIES,DITOnto,2.0E0
ISOCOUNTRIES,INROnto,6.666667E-1
ISOCOUNTRIES,LCOMOnto,1.0E0
ISOCOUNTRIES,NACOnto,1.0E0
ISOCOUNTRIES,NOCOnto,2.0E0
ISOCOUNTRIES,NOMOnto,0.0E0
ISOCOUNTRIES,POnto,0.0E0
ISOCOUNTRIES,PROnto,0.0E0
ISOCOUNTRIES,RFCOnto,6.666667E-1
ISOCOUNTRIES,RROnto,1.0E0
ISOCOUNTRIES,TMOnto,0.0E0
ISOCOUNTRIES,TMOnto2,0.0E0
ISOCOUNTRIES,WMCOnto,1.0E0
ISOCOUNTRIES,WMCOnto2,1.0E0
KINGDOM,ANOnto,3.636364E0
KINGDOM,APWND,1.0E0
KINGDOM,APWNN,1.0E0
KINGDOM,APWNS,1.0E0
KINGDOM,AROnto,0.0E0
KINGDOM,CBOOnto,1.0E1
KINGDOM,CROnto,0.0E0
KINGDOM,CWND,0.0E0
KINGDOM,CWNN,0.0E0
KINGDOM,CWNS,1.0E0
KINGDOM,DITOnto,2.0E0
KINGDOM,DPWND,NaN
KINGDOM,DPWNN,NaN
KINGDOM,DPWNS,NaN
KINGDOM,DxAP,0.0E0
KINGDOM,DxAP,0.0E0
KINGDOM,DxC,1.0E0
KINGDOM,DxDP,NaN
KINGDOM,DxOP,NaN
KINGDOM,DxP,0.0E0
KINGDOM,DxP,0.0E0
KINGDOM,INROnto,9.090909E-1
KINGDOM,LCOMOnto,1.0E0
KINGDOM,LRClassPCT,0.0E0
KINGDOM,LRsxC,0.0E0
KINGDOM,LSLD,NaN
KINGDOM,NACOnto,1.0E0
KINGDOM,NLR,0.0E0
KINGDOM,NLRC,0.0E0
KINGDOM,NOCOnto,1.0E1
KINGDOM,NOMOnto,0.0E0
KINGDOM,NxC,3.0E0
KINGDOM,NxDP,NaN
KINGDOM,NxOP,NaN
KINGDOM,OPWND,NaN
KINGDOM,OPWNN,NaN
KINGDOM,OPWNS,NaN
KINGDOM,POnto,0.0E0
KINGDOM,PROnto,0.0E0
KINGDOM,RFCOnto,9.090909E-1
KINGDOM,RROnto,1.0E0
KINGDOM,SYSNAM,NaN
KINGDOM,SxAP,0.0E0
KINGDOM,SxC,0.0E0
KINGDOM,SxC,0.0E0
KINGDOM,SxDP,NaN
KINGDOM,SxOP,NaN
KINGDOM,TMOnto,0.0E0
KINGDOM,TMOnto2,0.0E0
KINGDOM,WMCOnto,1.0E0
KINGDOM,WMCOnto2,1.0E0
LIT_I,ANOnto,0.0E0
LIT_I,APWND,1.0E0
LIT_I,APWNN,1.0E0
LIT_I,APWNS,1.0E0
LIT_I,AROnto,0.0E0
LIT_I,CBOOnto,3.0E0
LIT_I,CROnto,4.6775E2
LIT_I,CWND,1.0E0
LIT_I,CWNN,1.0E0
LIT_I,CWNS,1.0E0
LIT_I,DITOnto,2.0E0
LIT_I,DPWND,NaN
LIT_I,DPWNN,NaN
LIT_I,DPWNS,NaN
LIT_I,DxAP,0.0E0
LIT_I,DxAP,0.0E0
LIT_I,DxC,0.0E0
LIT_I,DxDP,NaN
LIT_I,DxOP,NaN
LIT_I,DxP,0.0E0
