ontologyAcronym,metricAcronym,result
EOL,LSLD,NaN
EOL,NACOnto,1.008639E0
EOL,NLR,3.0E0
EOL,NLRC,0.0E0
EOL,NOCOnto,3.078947E0
EOL,NOMOnto,0.0E0
EOL,NxC,1.0E0
EOL,NxDP,NaN
EOL,NxOP,NaN
EOL,NxP,0.0E0
EOL,OPWND,NaN
EOL,OPWNN,NaN
EOL,OPWNS,NaN
EOL,POnto,1.014472E0
EOL,PROnto,0.0E0
EOL,RFCOnto,1.015919E0
EOL,RROnto,1.0E0
EOL,SYSNAM,NaN
EOL,SxAP,0.0E0
EOL,SxC,9.57971E-1
EOL,SxDP,NaN
EOL,SxOP,NaN
EOL,SxP,0.0E0
EOL,TMOnto,1.73913E-2
EOL,TMOnto2,2.0E0
EOL,WMCOnto,7.721382E0
EOL,WMCOnto2,1.073434E0
FALDO,ANOnto,1.684211E0
FALDO,APWND,1.0E0
FALDO,APWNN,1.0E0
FALDO,APWNS,1.0E0
FALDO,AROnto,7.526316E0
FALDO,CBOOnto,1.428571E0
FALDO,CROnto,0.0E0
FALDO,CWND,1.111111E-1
FALDO,CWNN,1.666667E-1
FALDO,CWNS,1.0E0
FALDO,DITOnto,4.0E0
FALDO,DPWND,0.0E0
FALDO,DPWNN,0.0E0
FALDO,DPWNS,1.0E0
FALDO,DxC,9.444444E-1
FALDO,DxDP,2.0E0
FALDO,DxOP,9.0E-1
FALDO,DxP,6.470588E-1
FALDO,INROnto,1.052632E0
FALDO,LCOMOnto,2.461538E0
FALDO,LRClassPCT,5.555556E-2
FALDO,LRsxC,3.888889E-1
FALDO,LSLD,1.0E0
FALDO,NACOnto,1.181818E0
FALDO,NLR,7.0E0
FALDO,NLRC,1.0E0
FALDO,NOCOnto,2.5E0
FALDO,NOMOnto,1.947368E0
FALDO,NxC,8.333333E-1
FALDO,NxDP,1.0E0
FALDO,NxOP,9.0E-1
FALDO,NxP,5.882353E-1
FALDO,OPWND,1.0E-1
FALDO,OPWNN,1.0E-1
FALDO,OPWNS,1.0E0
FALDO,POnto,9.473684E-1
FALDO,PROnto,6.491228E-1
FALDO,RFCOnto,3.0E0
FALDO,RROnto,3.508772E-1
FALDO,SxAP,0.0E0
FALDO,SxC,0.0E0
FALDO,SxDP,0.0E0
FALDO,SxOP,0.0E0
FALDO,SxP,0.0E0
FALDO,TMOnto,1.111111E-1
FALDO,TMOnto2,2.0E0
FALDO,WMCOnto,2.909091E0
FALDO,WMCOnto2,1.181818E0
FOODEX2,ANOnto,9.090909E-1
FOODEX2,APWND,9.795918E-1
FOODEX2,APWNN,9.795918E-1
FOODEX2,APWNS,1.0E0
FOODEX2,AROnto,1.736364E1
FOODEX2,CBOOnto,5.0E0
FOODEX2,CROnto,6.838364E3
FOODEX2,CWND,5.0E-1
FOODEX2,CWNN,5.0E-1
FOODEX2,CWNS,1.0E0
FOODEX2,DITOnto,3.0E0
FOODEX2,DPWND,0.0E0
FOODEX2,DPWNN,0.0E0
FOODEX2,DPWNS,1.0E0
FOODEX2,DxC,5.0E-1
FOODEX2,DxDP,1.0E0
FOODEX2,DxOP,9.852941E-1
FOODEX2,DxP,7.083333E-1
FOODEX2,INROnto,9.090909E-1
FOODEX2,LCOMOnto,1.111111E0
FOODEX2,LRClassPCT,1.0E-1
FOODEX2,LRsxC,3.0E-1
FOODEX2,LSLD,0.0E0
FOODEX2,NACOnto,1.0E0
FOODEX2,NLR,3.0E0
FOODEX2,NLRC,1.0E0
FOODEX2,NOCOnto,5.0E0
FOODEX2,NOMOnto,2.152636E4
FOODEX2,NxC,5.0E-1
FOODEX2,NxDP,1.0E0
FOODEX2,NxOP,9.852941E-1
FOODEX2,NxP,7.083333E-1
FOODEX2,OPWND,1.470588E-2
FOODEX2,OPWNN,1.470588E-2
FOODEX2,OPWNS,1.0E0
FOODEX2,POnto,9.090909E-2
FOODEX2,PROnto,9.999578E-1
FOODEX2,RFCOnto,2.152727E4
FOODEX2,RROnto,4.222973E-5
FOODEX2,SYSNAM,NaN
FOODEX2,SxAP,0.0E0
FOODEX2,SxC,0.0E0
FOODEX2,SxDP,0.0E0
FOODEX2,SxOP,0.0E0
FOODEX2,SxP,0.0E0
FOODEX2,TMOnto,0.0E0
FOODEX2,TMOnto2,0.0E0
FOODEX2,WMCOnto,1.111111E0
FOODEX2,WMCOnto2,1.0E0
GECO,ANOnto,0.0E0
GECO,APWND,1.0E0
GECO,APWNN,1.0E0
GECO,APWNS,1.0E0
GECO,AROnto,2.25E0
GECO,CBOOnto,1.071429E0
GECO,CROnto,8.125E-1
GECO,CWND,1.333333E-1
GECO,CWNN,1.333333E-1
GECO,CWNS,1.0E0
GECO,DITOnto,3.0E0
GECO,DPWND,NaN
GECO,DPWNN,NaN
GECO,DPWNS,NaN
GECO,DxC,8.666667E-1
GECO,DxDP,NaN
GECO,DxOP,0.0E0
GECO,DxP,0.0E0
GECO,INROnto,9.375E-1
GECO,LCOMOnto,1.928571E0
GECO,LRClassPCT,0.0E0
GECO,LRsxC,0.0E0
GECO,LSLD,NaN
GECO,NACOnto,1.0E0
GECO,NLR,0.0E0
GECO,NLRC,0.0E0
GECO,NOCOnto,7.5E0
GECO,NOMOnto,7.25E0
GECO,NxC,8.666667E-1
GECO,NxDP,NaN
GECO,NxOP,9.545455E-1
GECO,NxP,4.375E-1
GECO,OPWND,1.0E0
GECO,OPWNN,4.545455E-2
GECO,OPWNS,1.0E0
GECO,POnto,8.125E-1
GECO,PROnto,8.854962E-1
GECO,RFCOnto,8.1875E0
GECO,RROnto,1.145038E-1
GECO,SYSNAM,NaN
GECO,SxAP,0.0E0
GECO,SxC,0.0E0
GECO,SxDP,NaN
GECO,SxOP,0.0E0
GECO,SxP,0.0E0
GECO,TMOnto,0.0E0
GECO,TMOnto2,0.0E0
GECO,WMCOnto,1.928571E0
GECO,WMCOnto2,1.0E0
GFVO,ANOnto,1.970874E0
GFVO,APWND,1.0E0
GFVO,APWNN,1.0E0
GFVO,APWNS,1.0E0
GFVO,AROnto,3.267961E1
GFVO,CBOOnto,1.02E0
GFVO,CROnto,0.0E0
GFVO,CWND,0.0E0
GFVO,CWNN,9.90099E-3
GFVO,CWNS,1.0E0
GFVO,DITOnto,8.0E0
GFVO,DPWND,0.0E0
GFVO,DPWNN,0.0E0
GFVO,DPWNS,1.0E0
GFVO,DxC,1.0E0
GFVO,DxDP,1.0E0
GFVO,DxOP,1.0E0
GFVO,DxP,7.5E-1
GFVO,INROnto,9.902913E-1
GFVO,LCOMOnto,4.076923E0
GFVO,LRClassPCT,9.90099E-3
GFVO,LRsxC,9.90099E-3
GFVO,LSLD,5.384615E-1
GFVO,NACOnto,1.0E0
GFVO,NLR,1.0E0
GFVO,NLRC,1.0E0
GFVO,NOCOnto,2.684211E0
GFVO,NOMOnto,9.320388E-1
GFVO,NxC,9.90099E-1
GFVO,NxDP,1.0E0
GFVO,NxOP,1.0E0
GFVO,NxP,7.5E-1
GFVO,OPWND,0.0E0
GFVO,OPWNN,0.0E0
GFVO,OPWNS,1.0E0
GFVO,POnto,9.61165E-1
GFVO,PROnto,4.848485E-1
GFVO,RFCOnto,1.92233E0
GFVO,RROnto,5.151515E-1
GFVO,SYSNAM,1.0E0
GFVO,SxAP,0.0E0
GFVO,SxC,0.0E0
GFVO,SxDP,0.0E0
GFVO,SxOP,0.0E0
GFVO,SxP,0.0E0
GFVO,TMOnto,0.0E0
GFVO,TMOnto2,0.0E0
GFVO,WMCOnto,4.076923E0
GFVO,WMCOnto2,1.0E0
GO,ANOnto,9.859924E-1
GO,APWND,6.71875E-1
GO,APWNN,6.71875E-1
GO,APWNS,1.0E0
GO,AROnto,8.999825E0
GO,CBOOnto,1.799446E0
GO,CROnto,0.0E0
GO,CWND,0.0E0
GO,CWNN,0.0E0
GO,CWNS,3.475328E-1
GO,DITOnto,1.8E1
GO,DPWND,NaN
GO,DPWNN,NaN
GO,DPWNS,NaN
GO,DxC,1.057532E0
GO,DxDP,NaN
GO,DxOP,0.0E0
GO,DxP,2.876712E-1
GO,INROnto,1.477153E0
GO,LCOMOnto,9.025539E0
GO,LRClassPCT,0.0E0
GO,LRsxC,1.41995E-4
GO,LSLD,NaN
GO,NACOnto,1.404507E0
GO,NLR,6.0E0
GO,NLRC,0.0E0
GO,NOCOnto,4.881983E0
GO,NOMOnto,5.536214E-1
GO,NxC,1.0E0
GO,NxDP,NaN
GO,NxOP,1.0E0
GO,NxP,4.109589E-1
GO,OPWND,1.0E0
GO,OPWNN,0.0E0
GO,OPWNS,1.0E0
GO,POnto,1.297987E0
GO,PROnto,2.726159E-1
GO,RFCOnto,2.030774E0
GO,RROnto,7.273841E-1
GO,SYSNAM,NaN
GO,SxAP,0.0E0
GO,SxC,2.682523E0
GO,SxDP,NaN
GO,SxOP,0.0E0
GO,SxP,0.0E0
GO,TMOnto,3.38715E-1
GO,TMOnto2,2.408627E0
GO,WMCOnto,7.063419E1
GO,WMCOnto2,7.826035E0
INRAETHES,ANOnto,0.0E0
INRAETHES,APWND,9.52381E-1
INRAETHES,APWNN,9.52381E-1
INRAETHES,APWNS,1.0E0
INRAETHES,AROnto,0.0E0
INRAETHES,CBOOnto,5.0E0
INRAETHES,CROnto,2.802167E3
INRAETHES,CWND,1.0E0
INRAETHES,CWNN,1.0E0
INRAETHES,CWNS,1.0E0
INRAETHES,DITOnto,2.0E0
INRAETHES,DPWND,NaN
INRAETHES,DPWNN,NaN
INRAETHES,DPWNS,NaN
INRAETHES,DxC,0.0E0
INRAETHES,DxDP,NaN
INRAETHES,DxOP,NaN
INRAETHES,DxP,4.761905E-2
INRAETHES,INROnto,8.333333E-1
INRAETHES,LCOMOnto,1.0E0
INRAETHES,LRClassPCT,0.0E0
INRAETHES,LRsxC,0.0E0
INRAETHES,LSLD,NaN
INRAETHES,NACOnto,1.0E0
INRAETHES,NLR,0.0E0
INRAETHES,NLRC,0.0E0
INRAETHES,NOCOnto,5.0E0
INRAETHES,NOMOnto,0.0E0
INRAETHES,NxC,0.0E0
INRAETHES,NxDP,NaN
INRAETHES,NxOP,NaN
INRAETHES,NxP,4.761905E-2
INRAETHES,OPWND,NaN
INRAETHES,OPWNN,NaN
INRAETHES,OPWNS,NaN
INRAETHES,POnto,0.0E0
INRAETHES,PROnto,0.0E0
INRAETHES,RFCOnto,8.333333E-1
INRAETHES,RROnto,1.0E0
INRAETHES,SYSNAM,NaN
INRAETHES,SxAP,0.0E0
INRAETHES,SxC,0.0E0
INRAETHES,SxDP,NaN
INRAETHES,SxOP,NaN
INRAETHES,SxP,0.0E0
INRAETHES,TMOnto,0.0E0
INRAETHES,TMOnto2,0.0E0
INRAETHES,WMCOnto,1.0E0
INRAETHES,WMCOnto2,1.0E0
IRRIG,ANOnto,1.0E0
IRRIG,APWND,1.0E0
IRRIG,APWNN,1.0E0
IRRIG,APWNS,1.0E0
IRRIG,AROnto,2.433333E1
IRRIG,CBOOnto,1.058824E0
IRRIG,CROnto,1.222222E0
IRRIG,CWND,0.0E0
IRRIG,CWNN,0.0E0
IRRIG,CWNS,1.0E0
IRRIG,DITOnto,5.0E0
IRRIG,DPWND,0.0E0
IRRIG,DPWNN,0.0E0
IRRIG,DPWNS,1.0E0
IRRIG,DxC,1.0E0
IRRIG,DxDP,1.0E0
IRRIG,DxOP,1.0E0
IRRIG,DxP,4.615385E-1
IRRIG,INROnto,1.0E0
IRRIG,LCOMOnto,2.615385E0
IRRIG,LRClassPCT,0.0E0
IRRIG,LRsxC,5.675676E-1
IRRIG,LSLD,NaN
IRRIG,NACOnto,1.026316E0
IRRIG,NLR,2.1E1
IRRIG,NLRC,0.0E0
IRRIG,NOCOnto,3.375E0
IRRIG,NOMOnto,1.462963E0
IRRIG,NxC,1.0E0
IRRIG,NxDP,1.0E0
IRRIG,NxOP,1.0E0
IRRIG,NxP,4.615385E-1
IRRIG,OPWND,0.0E0
IRRIG,OPWNN,0.0E0
IRRIG,OPWNS,1.0E0
IRRIG,POnto,5.0E-1
IRRIG,PROnto,5.93985E-1
IRRIG,RFCOnto,2.462963E0
IRRIG,RROnto,4.06015E-1
IRRIG,SYSNAM,NaN
IRRIG,SxAP,0.0E0
IRRIG,SxC,0.0E0
IRRIG,SxDP,0.0E0
IRRIG,SxOP,0.0E0
IRRIG,SxP,0.0E0
IRRIG,TMOnto,0.0E0
IRRIG,TMOnto2,0.0E0
IRRIG,WMCOnto,2.684211E0
IRRIG,WMCOnto2,1.026316E0
OBOE,ANOnto,0.0E0
OBOE,APWND,1.0E0
OBOE,APWNN,1.0E0
OBOE,APWNS,1.0E0
OBOE,AROnto,2.010274E0
OBOE,CBOOnto,9.965753E-1
OBOE,CROnto,0.0E0
OBOE,CWND,NaN
OBOE,CWNN,NaN
OBOE,CWNS,NaN
OBOE,DITOnto,3.0E0
OBOE,DPWND,NaN
OBOE,DPWNN,NaN
OBOE,DPWNS,NaN
OBOE,DxC,NaN
OBOE,DxDP,NaN
OBOE,DxOP,NaN
OBOE,DxP,0.0E0
OBOE,INROnto,9.965753E-1
OBOE,LCOMOnto,1.905405E0
OBOE,LRClassPCT,NaN
OBOE,LRsxC,NaN
OBOE,LSLD,NaN
OBOE,NACOnto,1.0E0
OBOE,NLR,0.0E0
OBOE,NLRC,0.0E0
OBOE,NOCOnto,1.94E1
OBOE,NOMOnto,0.0E0
OBOE,NxC,NaN
OBOE,NxDP,NaN
OBOE,NxOP,NaN
OBOE,NxP,0.0E0
OBOE,OPWND,NaN
OBOE,OPWNN,NaN
OBOE,OPWNS,NaN
OBOE,POnto,0.0E0
OBOE,PROnto,0.0E0
OBOE,RFCOnto,9.965753E-1
OBOE,RROnto,1.0E0
OBOE,SYSNAM,NaN
OBOE,SxAP,0.0E0
OBOE,SxC,NaN
OBOE,SxDP,NaN
OBOE,SxOP,NaN
OBOE,SxP,0.0E0
OBOE,TMOnto,0.0E0
OBOE,TMOnto2,0.0E0
OBOE,WMCOnto,5.090253E-1
OBOE,WMCOnto2,2.67148E-1
ONTOBIOTOPE,ANOnto,9.992891E-1
ONTOBIOTOPE,APWND,1.0E0
ONTOBIOTOPE,APWNN,6.153846E-1
ONTOBIOTOPE,APWNS,1.0E0
ONTOBIOTOPE,AROnto,9.99763E-1
ONTOBIOTOPE,CBOOnto,1.09789E0
ONTOBIOTOPE,CROnto,2.369668E-4
ONTOBIOTOPE,CWND,9.985779E-1
ONTOBIOTOPE,CWNN,0.0E0
ONTOBIOTOPE,CWNS,8.366912E-1
ONTOBIOTOPE,DITOnto,1.5E1
ONTOBIOTOPE,DPWND,NaN
ONTOBIOTOPE,DPWNN,NaN
ONTOBIOTOPE,DPWNS,NaN
ONTOBIOTOPE,DxC,1.422138E-3
ONTOBIOTOPE,DxDP,NaN
ONTOBIOTOPE,DxOP,0.0E0
ONTOBIOTOPE,DxP,0.0E0
ONTOBIOTOPE,INROnto,1.09763E0
ONTOBIOTOPE,LCOMOnto,8.237388E0
ONTOBIOTOPE,LRClassPCT,0.0E0
ONTOBIOTOPE,LRsxC,0.0E0
ONTOBIOTOPE,LSLD,NaN
ONTOBIOTOPE,NACOnto,1.0853E0
ONTOBIOTOPE,NLR,0.0E0
ONTOBIOTOPE,NLRC,0.0E0
ONTOBIOTOPE,NOCOnto,3.69378E0
ONTOBIOTOPE,NOMOnto,7.109005E-4
ONTOBIOTOPE,NxC,1.0E0
ONTOBIOTOPE,NxDP,NaN
ONTOBIOTOPE,NxOP,1.0E0
ONTOBIOTOPE,NxP,4.285714E-1
ONTOBIOTOPE,OPWND,1.0E0
ONTOBIOTOPE,OPWNN,0.0E0
ONTOBIOTOPE,OPWNS,1.0E0
ONTOBIOTOPE,POnto,1.098815E0
ONTOBIOTOPE,PROnto,6.472492E-4
ONTOBIOTOPE,RFCOnto,1.098341E0
ONTOBIOTOPE,RROnto,9.993528E-1
ONTOBIOTOPE,SYSNAM,NaN
ONTOBIOTOPE,SxAP,0.0E0
ONTOBIOTOPE,SxC,2.310974E-1
ONTOBIOTOPE,SxDP,NaN
ONTOBIOTOPE,SxOP,0.0E0
ONTOBIOTOPE,SxP,0.0E0
ONTOBIOTOPE,TMOnto,9.646836E-2
ONTOBIOTOPE,TMOnto2,2.029484E0
ONTOBIOTOPE,WMCOnto,1.178119E1
ONTOBIOTOPE,WMCOnto2,1.430209E0
PEAO,ANOnto,4.090513E-2
PEAO,APWND,1.0E0
PEAO,APWNN,8.75E-1
PEAO,APWNS,1.0E0
PEAO,AROnto,2.645779E-1
PEAO,CBOOnto,1.13704E0
PEAO,CROnto,0.0E0
PEAO,CWND,5.865385E-1
PEAO,CWNN,1.923077E-2
PEAO,CWNS,9.903846E-1
PEAO,DITOnto,1.1E1
PEAO,DPWND,9.459459E-1
PEAO,DPWNN,0.0E0
PEAO,DPWNS,1.0E0
PEAO,DxC,4.807692E-1
PEAO,DxDP,5.405405E-2
PEAO,DxOP,0.0E0
PEAO,DxP,2.5E-2
PEAO,INROnto,1.130113E0
PEAO,LCOMOnto,5.532157E0
PEAO,LRClassPCT,0.0E0
PEAO,LRsxC,0.0E0
PEAO,LSLD,NaN
PEAO,NACOnto,1.143976E0
PEAO,NLR,0.0E0
PEAO,NLRC,0.0E0
PEAO,NOCOnto,4.070533E0
PEAO,NOMOnto,1.301131E-1
PEAO,NxC,9.807692E-1
PEAO,NxDP,1.0E0
PEAO,NxOP,1.0E0
PEAO,NxP,9.125E-1
PEAO,OPWND,1.0E0
PEAO,OPWNN,0.0E0
PEAO,OPWNS,1.0E0
PEAO,POnto,4.395126E-2
PEAO,PROnto,1.032459E-1
PEAO,RFCOnto,1.260226E0
PEAO,RROnto,8.967541E-1
PEAO,SYSNAM,NaN
PEAO,SxAP,0.0E0
PEAO,SxC,9.615385E-3
PEAO,SxDP,0.0E0
PEAO,SxOP,0.0E0
PEAO,SxP,0.0E0
PEAO,TMOnto,5.659556E-3
PEAO,TMOnto2,2.153846E0
PEAO,WMCOnto,8.498193E0
PEAO,WMCOnto2,1.536145E0
PO,ANOnto,1.308831E0
PO,APWND,7.169811E-1
PO,APWNN,5.660377E-1
PO,APWNS,1.0E0
PO,AROnto,6.10222E1
PO,CBOOnto,2.205917E0
PO,CROnto,0.0E0
PO,CWND,1.203369E-3
PO,CWNN,0.0E0
PO,CWNS,6.498195E-2
PO,DITOnto,1.5E1
PO,DPWND,NaN
PO,DPWNN,NaN
PO,DPWNS,NaN
PO,DxC,1.555355E0
PO,DxDP,NaN
PO,DxOP,1.230769E0
PO,DxP,4.69697E-1
PO,INROnto,1.106068E0
PO,LCOMOnto,7.513352E0
PO,LRClassPCT,0.0E0
PO,LRsxC,1.203369E-3
PO,LSLD,NaN
PO,NACOnto,1.101615E0
PO,NLR,2.0E0
PO,NLRC,0.0E0
PO,NOCOnto,4.144177E0
PO,NOMOnto,5.461273E-1
PO,NxC,1.0E0
PO,NxDP,NaN
PO,NxOP,2.076923E0
PO,NxP,7.575758E-1
PO,OPWND,7.692308E-2
PO,OPWNN,0.0E0
PO,OPWNS,1.0E0
PO,POnto,8.820918E-1
PO,PROnto,3.305464E-1
PO,RFCOnto,2.385298E0
PO,RROnto,6.694536E-1
PO,SYSNAM,NaN
PO,SxAP,0.0E0
PO,SxC,3.236462E0
PO,SxDP,NaN
PO,SxOP,0.0E0
PO,SxP,0.0E0
PO,TMOnto,6.465943E-2
PO,TMOnto2,2.0E0
PO,WMCOnto,1.098183E1
PO,WMCOnto2,1.461642E0
PPDO,ANOnto,0.0E0
PPDO,APWND,6.842105E-1
PPDO,APWNN,7.894737E-1
PPDO,APWNS,1.0E0
PPDO,AROnto,2.196147E1
PPDO,CBOOnto,1.014109E0
PPDO,CROnto,1.225919E-2
PPDO,CWND,3.717472E-3
PPDO,CWNN,5.576208E-3
PPDO,CWNS,9.981413E-1
PPDO,DITOnto,6.0E0
PPDO,DPWND,NaN
PPDO,DPWNN,NaN
PPDO,DPWNS,NaN
PPDO,DxC,3.975836E0
PPDO,DxDP,NaN
PPDO,DxOP,1.25E0
PPDO,DxP,6.956522E-1
PPDO,INROnto,1.007005E0
PPDO,LCOMOnto,4.838998E0
PPDO,LRClassPCT,0.0E0
PPDO,LRsxC,0.0E0
PPDO,LSLD,NaN
PPDO,NACOnto,1.009025E0
PPDO,NLR,0.0E0
PPDO,NLRC,0.0E0
PPDO,NOCOnto,3.382353E1
PPDO,NOMOnto,1.401051E-2
PPDO,NxC,3.960967E0
PPDO,NxDP,NaN
PPDO,NxOP,1.0E0
PPDO,NxP,3.478261E-1
PPDO,OPWND,2.5E-1
PPDO,OPWNN,5.0E-1
PPDO,OPWNS,1.0E0
PPDO,POnto,9.352014E-1
PPDO,PROnto,1.372213E-2
PPDO,RFCOnto,1.021016E0
PPDO,RROnto,9.862779E-1
PPDO,SYSNAM,NaN
PPDO,SxAP,0.0E0
PPDO,SxC,1.115242E-2
PPDO,SxDP,NaN
PPDO,SxOP,0.0E0
PPDO,SxP,0.0E0
PPDO,TMOnto,0.0E0
PPDO,TMOnto2,0.0E0
PPDO,WMCOnto,4.882671E0
PPDO,WMCOnto2,1.009025E0
PPO,ANOnto,1.185102E0
PPO,APWND,5.757576E-1
PPO,APWNN,3.333333E-1
PPO,APWNS,1.0E0
PPO,AROnto,1.630926E1
PPO,CBOOnto,1.414966E0
PPO,CROnto,4.063205E-2
PPO,CWND,7.239819E-2
PPO,CWNN,1.131222E-2
PPO,CWNS,6.99095E-1
PPO,DITOnto,1.6E1
PPO,DPWND,0.0E0
PPO,DPWNN,0.0E0
PPO,DPWNS,1.0E0
PPO,DxC,1.269231E0
PPO,DxDP,1.0E0
PPO,DxOP,8.787879E-1
PPO,DxP,6.504854E-1
PPO,INROnto,1.408578E0
PPO,LCOMOnto,8.164927E0
PPO,LRClassPCT,4.524887E-3
PPO,LRsxC,1.357466E-2
PPO,LSLD,4.4E-1
PPO,NACOnto,1.346154E0
PPO,NLR,6.0E0
PPO,NLRC,2.0E0
PPO,NOCOnto,2.174216E0
PPO,NOMOnto,2.259594E0
PPO,NxC,9.886878E-1
PPO,NxDP,1.0E0
PPO,NxOP,1.121212E0
PPO,NxP,9.223301E-1
PPO,OPWND,2.121212E-1
PPO,OPWNN,0.0E0
PPO,OPWNS,6.969697E-1
PPO,POnto,1.406321E0
PPO,PROnto,6.16E-1
PPO,RFCOnto,3.668172E0
PPO,RROnto,3.84E-1
PPO,SYSNAM,8.888889E-1
PPO,SxAP,0.0E0
PPO,SxC,1.298643E0
PPO,SxDP,0.0E0
PPO,SxOP,3.939394E-1
PPO,SxP,1.262136E-1
PPO,TMOnto,3.280543E-1
PPO,TMOnto2,2.255172E0
PPO,WMCOnto,2.507051E1
PPO,WMCOnto2,3.070513E0
PSO,ANOnto,1.029232E0
PSO,APWND,9.607843E-1
PSO,APWNN,9.215686E-1
PSO,APWNS,1.0E0
PSO,AROnto,3.381774E1
PSO,CBOOnto,1.49071E0
PSO,CROnto,2.287748E-3
PSO,CWND,8.903866E-1
PSO,CWNN,0.0E0
PSO,CWNS,5.737538E-1
PSO,DITOnto,3.7E1
PSO,DPWND,NaN
PSO,DPWNN,NaN
PSO,DPWNS,NaN
PSO,DxC,1.418764E-1
PSO,DxDP,NaN
PSO,DxOP,9.130435E-1
PSO,DxP,5.416667E-1
PSO,INROnto,1.016523E0
PSO,LCOMOnto,1.239397E1
PSO,LRClassPCT,0.0E0
PSO,LRsxC,0.0E0
PSO,LSLD,NaN
PSO,NACOnto,1.018299E0
PSO,NLR,0.0E0
PSO,NLRC,0.0E0
PSO,NOCOnto,1.926301E0
PSO,NOMOnto,5.330452E-1
PSO,NxC,1.002034E0
PSO,NxDP,NaN
PSO,NxOP,1.108696E0
PSO,NxP,6.791667E-1
PSO,OPWND,1.811594E-1
PSO,OPWNN,4.347826E-2
PSO,OPWNS,7.536232E-1
PSO,POnto,1.010676E0
PSO,PROnto,3.439961E-1
PSO,RFCOnto,2.021861E0
PSO,RROnto,6.560039E-1
PSO,SYSNAM,NaN
PSO,SxAP,0.0E0
PSO,SxC,1.013984E0
PSO,SxDP,NaN
PSO,SxOP,3.550725E-1
PSO,SxP,2.041667E-1
PSO,TMOnto,1.245868E-2
PSO,TMOnto2,2.0E0
PSO,WMCOnto,1.947147E1
PSO,WMCOnto2,1.571044E0
RO,ANOnto,1.305085E0
RO,APWND,5.182482E-1
RO,APWNN,3.357664E-1
RO,APWNS,9.781022E-1
RO,AROnto,2.908644E2
RO,CBOOnto,1.75E0
RO,CROnto,5.932203E-1
RO,CWND,1.785714E-1
RO,CWNN,3.571429E-2
RO,CWNS,6.964286E-1
RO,DITOnto,9.0E0
RO,DPWND,0.0E0
RO,DPWNN,0.0E0
RO,DPWNS,1.0E0
RO,DxC,1.122807E0
RO,DxDP,2.0E0
RO,DxOP,9.756098E-1
RO,DxP,8.992443E-1
RO,INROnto,1.0E0
RO,LCOMOnto,4.166667E0
RO,LRClassPCT,0.0E0
RO,LRsxC,1.754386E-2
RO,LSLD,NaN
RO,NACOnto,1.03125E0
RO,NLR,1.0E0
RO,NLRC,0.0E0
RO,NOCOnto,2.185185E0
RO,NOMOnto,5.511864E1
RO,NxC,1.052632E0
RO,NxDP,1.0E0
RO,NxOP,1.028963E0
RO,NxP,9.735516E-1
RO,OPWND,1.324405E-1
RO,OPWNN,1.488095E-3
RO,OPWNS,7.172619E-1
RO,POnto,8.813559E-1
RO,PROnto,9.821806E-1
RO,RFCOnto,5.666102E1
RO,RROnto,1.781939E-2
RO,SYSNAM,NaN
RO,SxAP,2.919708E-2
RO,SxC,6.842105E-1
RO,SxDP,0.0E0
RO,SxOP,4.573171E-1
RO,SxP,3.828715E-1
RO,TMOnto,3.448276E-2
RO,TMOnto2,2.0E0
RO,WMCOnto,4.6875E0
RO,WMCOnto2,1.125E0
SAREF,ANOnto,1.707317E0
SAREF,APWND,1.0E0
SAREF,APWNN,1.0E0
SAREF,APWNS,1.0E0
SAREF,AROnto,1.412195E1
SAREF,CBOOnto,1.173913E0
SAREF,CROnto,1.219512E-1
SAREF,CWND,0.0E0
SAREF,CWNN,0.0E0
SAREF,CWNS,1.0E0
SAREF,DITOnto,5.0E0
SAREF,DPWND,0.0E0
SAREF,DPWNN,0.0E0
SAREF,DPWNS,1.0E0
SAREF,DxC,1.0E0
SAREF,DxDP,1.0E0
SAREF,DxOP,1.0E0
SAREF,DxP,7.222222E-1
SAREF,INROnto,9.878049E-1
SAREF,LCOMOnto,2.265625E0
SAREF,LRClassPCT,3.703704E-2
SAREF,LRsxC,3.703704E-2
SAREF,LSLD,1.0E0
SAREF,NACOnto,1.0E0
SAREF,NLR,3.0E0
SAREF,NLRC,3.0E0
SAREF,NOCOnto,4.5E0
SAREF,NOMOnto,2.329268E0
SAREF,NxC,1.0E0
SAREF,NxDP,1.0E0
SAREF,NxOP,1.0E0
SAREF,NxP,7.222222E-1
SAREF,OPWND,0.0E0
SAREF,OPWNN,0.0E0
SAREF,OPWNS,1.0E0
SAREF,POnto,8.292683E-1
SAREF,PROnto,7.022059E-1
SAREF,RFCOnto,3.317073E0
SAREF,RROnto,2.977941E-1
SAREF,SYSNAM,1.0E0
SAREF,SxAP,0.0E0
SAREF,SxC,0.0E0
SAREF,SxDP,0.0E0
SAREF,SxOP,0.0E0
SAREF,SxP,0.0E0
SAREF,TMOnto,0.0E0
SAREF,TMOnto2,0.0E0
SAREF,WMCOnto,2.265625E0
SAREF,WMCOnto2,1.0E0
SAREF4ENVI,ANOnto,4.796748E-1
SAREF4ENVI,APWND,1.0E0
SAREF4ENVI,APWNN,1.0E0
SAREF4ENVI,APWNS,1.0E0
SAREF4ENVI,AROnto,1.871545E1
SAREF4ENVI,CBOOnto,1.127273E0
SAREF4ENVI,CROnto,1.95122E-1
SAREF4ENVI,CWND,0.0E0
