ontologyAcronym,metricAcronym,result
FISHTRAITS,LRsxC,0.0E0
FISHTRAITS,LSLD,NaN
FISHTRAITS,NACOnto,1.0E0
FISHTRAITS,NLR,0.0E0
FISHTRAITS,NLRC,0.0E0
FISHTRAITS,NOCOnto,2.0E0
FISHTRAITS,NOMOnto,0.0E0
FISHTRAITS,NxC,0.0E0
FISHTRAITS,NxDP,NaN
FISHTRAITS,NxOP,NaN
FISHTRAITS,NxP,0.0E0
FISHTRAITS,OPWND,NaN
FISHTRAITS,OPWNN,NaN
FISHTRAITS,OPWNS,NaN
FISHTRAITS,POnto,0.0E0
FISHTRAITS,PROnto,0.0E0
FISHTRAITS,RFCOnto,6.666667E-1
FISHTRAITS,RROnto,1.0E0
FISHTRAITS,SYSNAM,NaN
FISHTRAITS,SxAP,0.0E0
FISHTRAITS,SxC,0.0E0
FISHTRAITS,SxDP,NaN
FISHTRAITS,SxOP,NaN
FISHTRAITS,SxP,0.0E0
FISHTRAITS,TMOnto,0.0E0
FISHTRAITS,TMOnto2,0.0E0
FISHTRAITS,WMCOnto,1.0E0
FISHTRAITS,WMCOnto2,1.0E0
I-ADOPT,ANOnto,1.666667E0
I-ADOPT,APWND,1.0E0
I-ADOPT,APWNN,1.0E0
I-ADOPT,APWNS,1.0E0
I-ADOPT,AROnto,1.666667E0
I-ADOPT,CBOOnto,5.0E0
I-ADOPT,CROnto,0.0E0
I-ADOPT,CWND,0.0E0
I-ADOPT,CWNN,0.0E0
I-ADOPT,CWNS,1.0E0
I-ADOPT,DITOnto,2.0E0
I-ADOPT,DPWND,NaN
I-ADOPT,DPWNN,NaN
I-ADOPT,DPWNS,NaN
I-ADOPT,DxC,1.0E0
I-ADOPT,DxDP,NaN
I-ADOPT,DxOP,1.0E0
I-ADOPT,DxP,3.448276E-1
I-ADOPT,INROnto,8.333333E-1
I-ADOPT,LCOMOnto,1.0E0
I-ADOPT,LRClassPCT,0.0E0
I-ADOPT,LRsxC,0.0E0
I-ADOPT,LSLD,NaN
I-ADOPT,NACOnto,1.0E0
I-ADOPT,NLR,0.0E0
I-ADOPT,NLRC,0.0E0
I-ADOPT,NOCOnto,5.0E0
I-ADOPT,NOMOnto,6.0E0
I-ADOPT,NxC,1.0E0
I-ADOPT,NxDP,NaN
I-ADOPT,NxOP,1.0E0
I-ADOPT,NxP,3.448276E-1
I-ADOPT,OPWND,0.0E0
I-ADOPT,OPWNN,0.0E0
I-ADOPT,OPWNS,1.0E0
I-ADOPT,POnto,0.0E0
I-ADOPT,PROnto,8.780488E-1
I-ADOPT,RFCOnto,6.833333E0
I-ADOPT,RROnto,1.219512E-1
I-ADOPT,SYSNAM,NaN
I-ADOPT,SxAP,0.0E0
I-ADOPT,SxC,0.0E0
I-ADOPT,SxDP,NaN
I-ADOPT,SxOP,0.0E0
I-ADOPT,SxP,0.0E0
I-ADOPT,TMOnto,0.0E0
I-ADOPT,TMOnto2,0.0E0
I-ADOPT,WMCOnto,1.0E0
I-ADOPT,WMCOnto2,1.0E0
MACROALGAETRAITS,ANOnto,0.0E0
MACROALGAETRAITS,APWND,1.0E0
MACROALGAETRAITS,APWNN,1.0E0
MACROALGAETRAITS,APWNS,1.0E0
MACROALGAETRAITS,AROnto,0.0E0
MACROALGAETRAITS,CBOOnto,2.0E0
MACROALGAETRAITS,CROnto,3.633333E1
MACROALGAETRAITS,CWND,1.0E0
MACROALGAETRAITS,CWNN,1.0E0
MACROALGAETRAITS,CWNS,1.0E0
MACROALGAETRAITS,DITOnto,2.0E0
MACROALGAETRAITS,DPWND,NaN
MACROALGAETRAITS,DPWNN,NaN
MACROALGAETRAITS,DPWNS,NaN
MACROALGAETRAITS,DxC,0.0E0
MACROALGAETRAITS,DxDP,NaN
MACROALGAETRAITS,DxOP,NaN
MACROALGAETRAITS,DxP,0.0E0
MACROALGAETRAITS,INROnto,6.666667E-1
MACROALGAETRAITS,LCOMOnto,1.0E0
MACROALGAETRAITS,LRClassPCT,0.0E0
MACROALGAETRAITS,LRsxC,0.0E0
MACROALGAETRAITS,LSLD,NaN
MACROALGAETRAITS,NACOnto,1.0E0
MACROALGAETRAITS,NLR,0.0E0
MACROALGAETRAITS,NLRC,0.0E0
MACROALGAETRAITS,NOCOnto,2.0E0
MACROALGAETRAITS,NOMOnto,0.0E0
MACROALGAETRAITS,NxC,0.0E0
MACROALGAETRAITS,NxDP,NaN
MACROALGAETRAITS,NxOP,NaN
MACROALGAETRAITS,NxP,0.0E0
MACROALGAETRAITS,OPWND,NaN
MACROALGAETRAITS,OPWNN,NaN
MACROALGAETRAITS,OPWNS,NaN
MACROALGAETRAITS,POnto,0.0E0
MACROALGAETRAITS,PROnto,0.0E0
MACROALGAETRAITS,RFCOnto,6.666667E-1
MACROALGAETRAITS,RROnto,1.0E0
MACROALGAETRAITS,SYSNAM,NaN
MACROALGAETRAITS,SxAP,0.0E0
MACROALGAETRAITS,SxC,0.0E0
MACROALGAETRAITS,SxDP,NaN
MACROALGAETRAITS,SxOP,NaN
MACROALGAETRAITS,SxP,0.0E0
MACROALGAETRAITS,TMOnto,0.0E0
MACROALGAETRAITS,TMOnto2,0.0E0
MACROALGAETRAITS,WMCOnto,1.0E0
MACROALGAETRAITS,WMCOnto2,1.0E0
MR,ANOnto,4.444444E-1
MR,APWND,1.0E0
MR,APWNN,1.0E0
MR,APWNS,1.0E0
MR,AROnto,1.333333E1
MR,CBOOnto,3.333333E0
MR,CROnto,2.222222E-1
MR,CWND,7.5E-1
MR,CWNN,7.5E-1
MR,CWNS,1.0E0
MR,DITOnto,4.0E0
MR,DPWND,1.0E0
MR,DPWNN,5.0E-1
MR,DPWNS,1.0E0
MR,DxC,2.5E-1
MR,DxDP,0.0E0
MR,DxOP,3.225806E-1
MR,DxP,1.923077E-1
MR,INROnto,1.111111E0
MR,LCOMOnto,1.833333E0
MR,LRClassPCT,0.0E0
MR,LRsxC,0.0E0
MR,LSLD,NaN
MR,NACOnto,1.25E0
MR,NLR,0.0E0
MR,NLRC,0.0E0
MR,NOCOnto,2.0E0
MR,NOMOnto,1.255556E1
MR,NxC,2.5E-1
MR,NxDP,5.0E-1
MR,NxOP,7.096774E-1
MR,NxP,4.423077E-1
MR,OPWND,6.774194E-1
MR,OPWNN,2.903226E-1
MR,OPWNS,1.0E0
MR,POnto,4.444444E-1
MR,PROnto,9.186992E-1
MR,RFCOnto,1.366667E1
MR,RROnto,8.130081E-2
MR,SYSNAM,NaN
MR,SxAP,0.0E0
MR,SxC,0.0E0
MR,SxDP,0.0E0
MR,SxOP,0.0E0
MR,SxP,0.0E0
MR,TMOnto,2.5E-1
MR,TMOnto2,2.0E0
MR,WMCOnto,2.75E0
MR,WMCOnto2,1.5E0
PCO,ANOnto,1.121622E0
PCO,APWND,6.629213E-1
PCO,APWNN,5.280899E-1
PCO,APWNS,1.0E0
PCO,AROnto,3.671622E1
PCO,CBOOnto,1.580645E0
PCO,CROnto,8.108108E-2
PCO,CWND,3.333333E-1
PCO,CWNN,4.901961E-3
PCO,CWNS,5.980392E-1
PCO,DITOnto,3.2E1
PCO,DPWND,NaN
PCO,DPWNN,NaN
PCO,DPWNS,NaN
PCO,DxC,8.146341E-1
PCO,DxDP,NaN
PCO,DxOP,9.266055E-1
PCO,DxP,6.969697E-1
PCO,INROnto,1.09009E0
PCO,LCOMOnto,7.211679E0
PCO,LRClassPCT,4.878049E-3
PCO,LRsxC,2.439024E-2
PCO,LSLD,1.0E0
PCO,NACOnto,1.138614E0
PCO,NLR,5.0E0
PCO,NLRC,1.0E0
PCO,NOCOnto,2.0E0
PCO,NOMOnto,2.707207E0
PCO,NxC,1.014634E0
PCO,NxDP,NaN
PCO,NxOP,1.082569E0
PCO,NxP,8.585859E-1
PCO,OPWND,1.363636E-1
PCO,OPWNN,0.0E0
PCO,OPWNS,6.363636E-1
PCO,POnto,1.063063E0
PCO,PROnto,7.1293E-1
PCO,RFCOnto,4.252252E0
PCO,RROnto,2.8707E-1
PCO,SYSNAM,1.0E0
PCO,SxAP,0.0E0
PCO,SxC,9.512195E-1
PCO,SxDP,NaN
PCO,SxOP,5.87156E-1
PCO,SxP,3.232323E-1
PCO,TMOnto,9.502262E-2
PCO,TMOnto2,2.0E0
PCO,WMCOnto,9.782178E0
PCO,WMCOnto2,1.356436E0
PHYTOTRAITS,ANOnto,0.0E0
PHYTOTRAITS,APWND,1.0E0
PHYTOTRAITS,APWNN,1.0E0
PHYTOTRAITS,APWNS,1.0E0
PHYTOTRAITS,AROnto,0.0E0
PHYTOTRAITS,CBOOnto,2.0E0
PHYTOTRAITS,CROnto,3.133333E1
PHYTOTRAITS,CWND,1.0E0
PHYTOTRAITS,CWNN,1.0E0
PHYTOTRAITS,CWNS,1.0E0
PHYTOTRAITS,DITOnto,2.0E0
PHYTOTRAITS,DPWND,NaN
PHYTOTRAITS,DPWNN,NaN
PHYTOTRAITS,DPWNS,NaN
PHYTOTRAITS,DxC,0.0E0
PHYTOTRAITS,DxDP,NaN
PHYTOTRAITS,DxOP,NaN
PHYTOTRAITS,DxP,0.0E0
PHYTOTRAITS,INROnto,6.666667E-1
PHYTOTRAITS,LCOMOnto,1.0E0
PHYTOTRAITS,LRClassPCT,0.0E0
PHYTOTRAITS,LRsxC,0.0E0
PHYTOTRAITS,LSLD,NaN
PHYTOTRAITS,NACOnto,1.0E0
PHYTOTRAITS,NLR,0.0E0
PHYTOTRAITS,NLRC,0.0E0
PHYTOTRAITS,NOCOnto,2.0E0
PHYTOTRAITS,NOMOnto,0.0E0
PHYTOTRAITS,NxC,0.0E0
PHYTOTRAITS,NxDP,NaN
PHYTOTRAITS,NxOP,NaN
PHYTOTRAITS,NxP,0.0E0
PHYTOTRAITS,OPWND,NaN
PHYTOTRAITS,OPWNN,NaN
PHYTOTRAITS,OPWNS,NaN
PHYTOTRAITS,POnto,0.0E0
PHYTOTRAITS,PROnto,0.0E0
PHYTOTRAITS,RFCOnto,6.666667E-1
PHYTOTRAITS,RROnto,1.0E0
PHYTOTRAITS,SYSNAM,NaN
PHYTOTRAITS,SxAP,0.0E0
PHYTOTRAITS,SxC,0.0E0
PHYTOTRAITS,SxDP,NaN
PHYTOTRAITS,SxOP,NaN
PHYTOTRAITS,SxP,0.0E0
PHYTOTRAITS,TMOnto,0.0E0
PHYTOTRAITS,TMOnto2,0.0E0
PHYTOTRAITS,WMCOnto,1.0E0
PHYTOTRAITS,WMCOnto2,1.0E0
ZOOPLANKTRAITS,ANOnto,0.0E0
ZOOPLANKTRAITS,APWND,1.0E0
ZOOPLANKTRAITS,APWNN,1.0E0
ZOOPLANKTRAITS,APWNS,1.0E0
ZOOPLANKTRAITS,AROnto,0.0E0
ZOOPLANKTRAITS,CBOOnto,2.0E0
ZOOPLANKTRAITS,CROnto,1.9E1
ZOOPLANKTRAITS,CWND,1.0E0
ZOOPLANKTRAITS,CWNN,1.0E0
ZOOPLANKTRAITS,CWNS,1.0E0
ZOOPLANKTRAITS,DITOnto,2.0E0
ZOOPLANKTRAITS,DPWND,NaN
ZOOPLANKTRAITS,DPWNN,NaN
ZOOPLANKTRAITS,DPWNS,NaN
ZOOPLANKTRAITS,DxC,0.0E0
ZOOPLANKTRAITS,DxDP,NaN
ZOOPLANKTRAITS,DxOP,NaN
ZOOPLANKTRAITS,DxP,0.0E0
ZOOPLANKTRAITS,INROnto,6.666667E-1
ZOOPLANKTRAITS,LCOMOnto,1.0E0
ZOOPLANKTRAITS,LRClassPCT,0.0E0
ZOOPLANKTRAITS,LRsxC,0.0E0
ZOOPLANKTRAITS,LSLD,NaN
ZOOPLANKTRAITS,NACOnto,1.0E0
ZOOPLANKTRAITS,NLR,0.0E0
ZOOPLANKTRAITS,NLRC,0.0E0
ZOOPLANKTRAITS,NOCOnto,2.0E0
ZOOPLANKTRAITS,NOMOnto,0.0E0
ZOOPLANKTRAITS,NxC,0.0E0
ZOOPLANKTRAITS,NxDP,NaN
ZOOPLANKTRAITS,NxOP,NaN
ZOOPLANKTRAITS,NxP,0.0E0
ZOOPLANKTRAITS,OPWND,NaN
ZOOPLANKTRAITS,OPWNN,NaN
ZOOPLANKTRAITS,OPWNS,NaN
ZOOPLANKTRAITS,POnto,0.0E0
ZOOPLANKTRAITS,PROnto,0.0E0
ZOOPLANKTRAITS,RFCOnto,6.666667E-1
ZOOPLANKTRAITS,RROnto,1.0E0
ZOOPLANKTRAITS,SYSNAM,NaN
ZOOPLANKTRAITS,SxAP,0.0E0
ZOOPLANKTRAITS,SxC,0.0E0
ZOOPLANKTRAITS,SxDP,NaN
ZOOPLANKTRAITS,SxOP,NaN
ZOOPLANKTRAITS,SxP,0.0E0
ZOOPLANKTRAITS,TMOnto,0.0E0
ZOOPLANKTRAITS,TMOnto2,0.0E0
ZOOPLANKTRAITS,WMCOnto,1.0E0
ZOOPLANKTRAITS,WMCOnto2,1.0E0
