ontologyAcronym,metricAcronym,result
CCO,NxC,1.008469E0
CCO,NxDP,1.0E0
CCO,NxOP,1.015267E0
CCO,NxP,9.53271E-1
CCO,OPWND,8.206107E-1
CCO,OPWNN,0.0E0
CCO,OPWNS,9.80916E-1
CCO,POnto,9.985896E-1
CCO,PROnto,4.994724E-1
CCO,RFCOnto,2.004937E0
CCO,RROnto,5.005276E-1
CCO,SYSNAM,9.926471E-1
CCO,SxAP,0.0E0
CCO,SxC,2.822865E-3
CCO,SxDP,0.0E0
CCO,SxOP,1.908397E-2
CCO,SxP,1.557632E-2
CCO,TMOnto,0.0E0
CCO,TMOnto2,0.0E0
CCO,WMCOnto,7.734653E0
CCO,WMCOnto2,1.016832E0
DEMO,ANOnto,4.666667E-1
DEMO,APWND,1.0E0
DEMO,APWNN,1.0E0
DEMO,APWNS,1.0E0
DEMO,AROnto,3.743333E1
DEMO,CBOOnto,1.034247E0
DEMO,CROnto,7.4E-1
DEMO,CWND,5.234899E-1
DEMO,CWNN,9.932886E-1
DEMO,CWNS,1.0E0
DEMO,DITOnto,1.1E1
DEMO,DPWND,1.0E0
DEMO,DPWNN,1.0E0
DEMO,DPWNS,1.0E0
DEMO,DxC,4.765101E-1
DEMO,DxDP,0.0E0
DEMO,DxOP,0.0E0
DEMO,DxP,0.0E0
DEMO,INROnto,1.006667E0
DEMO,LCOMOnto,3.650602E0
DEMO,LRClassPCT,0.0E0
DEMO,LRsxC,0.0E0
DEMO,LSLD,NaN
DEMO,NACOnto,1.024691E0
DEMO,NLR,0.0E0
DEMO,NLRC,0.0E0
DEMO,NOCOnto,2.188406E0
DEMO,NOMOnto,4.193333E0
DEMO,NxC,6.711409E-3
DEMO,NxDP,0.0E0
DEMO,NxOP,0.0E0
DEMO,NxP,0.0E0
DEMO,OPWND,1.0E0
DEMO,OPWNN,1.0E0
DEMO,OPWNS,1.0E0
DEMO,POnto,9.666667E-1
DEMO,PROnto,8.064103E-1
DEMO,RFCOnto,5.2E0
DEMO,RROnto,1.935897E-1
DEMO,SYSNAM,NaN
DEMO,SxAP,0.0E0
DEMO,SxC,0.0E0
DEMO,SxDP,0.0E0
DEMO,SxOP,0.0E0
DEMO,SxP,0.0E0
DEMO,TMOnto,0.0E0
DEMO,TMOnto2,0.0E0
DEMO,WMCOnto,3.740741E0
DEMO,WMCOnto2,1.024691E0
IAO,ANOnto,1.060606E0
IAO,APWND,4.861111E-1
IAO,APWNN,4.027778E-1
IAO,APWNS,1.0E0
IAO,AROnto,2.613258E1
IAO,CBOOnto,1.007634E0
IAO,CROnto,7.575758E-2
IAO,CWND,1.417004E-1
IAO,CWNN,4.048583E-3
IAO,CWNS,7.327935E-1
IAO,DITOnto,1.2E1
IAO,DPWND,1.0E0
IAO,DPWNN,0.0E0
IAO,DPWNS,1.0E0
IAO,DxC,9.311741E-1
IAO,DxDP,0.0E0
IAO,DxOP,1.085106E0
IAO,DxP,7.642276E-1
IAO,INROnto,1.0E0
IAO,LCOMOnto,6.071066E0
IAO,LRClassPCT,4.048583E-3
IAO,LRsxC,8.097166E-3
IAO,LSLD,1.0E0
IAO,NACOnto,1.005102E0
IAO,NLR,2.0E0
IAO,NLRC,1.0E0
IAO,NOCOnto,3.882353E0
IAO,NOMOnto,1.280303E0
IAO,NxC,9.959514E-1
IAO,NxDP,1.0E0
IAO,NxOP,9.787234E-1
IAO,NxP,7.560976E-1
IAO,OPWND,1.320755E-1
IAO,OPWNN,1.886792E-2
IAO,OPWNS,6.037736E-1
IAO,POnto,9.962121E-1
IAO,PROnto,5.614618E-1
IAO,RFCOnto,2.280303E0
IAO,RROnto,4.385382E-1
IAO,SYSNAM,1.061224E-1
IAO,SxAP,0.0E0
IAO,SxC,7.327935E-1
IAO,SxDP,0.0E0
IAO,SxOP,7.021277E-1
IAO,SxP,2.682927E-1
IAO,TMOnto,3.802281E-3
IAO,TMOnto2,2.0E0
IAO,WMCOnto,6.102041E0
IAO,WMCOnto2,1.005102E0
IMAMO,ANOnto,4.587156E-2
IMAMO,APWND,1.0E0
IMAMO,APWNN,1.0E0
IMAMO,APWNS,1.0E0
IMAMO,AROnto,7.018349E0
IMAMO,CBOOnto,1.5E0
IMAMO,CROnto,2.752294E-2
IMAMO,CWND,1.0E0
IMAMO,CWNN,9.907407E-1
IMAMO,CWNS,1.0E0
IMAMO,DITOnto,5.0E0
IMAMO,DPWND,1.0E0
IMAMO,DPWNN,1.0E0
IMAMO,DPWNS,1.0E0
IMAMO,DxC,0.0E0
IMAMO,DxDP,0.0E0
IMAMO,DxOP,0.0E0
IMAMO,DxP,0.0E0
IMAMO,INROnto,9.908257E-1
IMAMO,LCOMOnto,2.190476E0
IMAMO,LRClassPCT,0.0E0
IMAMO,LRsxC,0.0E0
IMAMO,LSLD,NaN
IMAMO,NACOnto,1.0E0
IMAMO,NLR,0.0E0
IMAMO,NLRC,0.0E0
IMAMO,NOCOnto,4.32E0
IMAMO,NOMOnto,2.66055E-1
IMAMO,NxC,4.62963E-2
IMAMO,NxDP,0.0E0
IMAMO,NxOP,0.0E0
IMAMO,NxP,0.0E0
IMAMO,OPWND,1.0E0
IMAMO,OPWNN,1.0E0
IMAMO,OPWNS,1.0E0
IMAMO,POnto,6.513761E-1
IMAMO,PROnto,2.116788E-1
IMAMO,RFCOnto,1.256881E0
IMAMO,RROnto,7.883212E-1
IMAMO,SYSNAM,NaN
IMAMO,SxAP,0.0E0
IMAMO,SxC,0.0E0
IMAMO,SxDP,0.0E0
IMAMO,SxOP,0.0E0
IMAMO,SxP,0.0E0
IMAMO,TMOnto,0.0E0
IMAMO,TMOnto2,0.0E0
IMAMO,WMCOnto,2.190476E0
IMAMO,WMCOnto2,1.0E0
IOF-AV,ANOnto,5.0E-1
IOF-AV,APWND,6.382979E-2
IOF-AV,APWNN,4.255319E-2
IOF-AV,APWNS,1.0E0
IOF-AV,AROnto,0.0E0
IOF-AV,CBOOnto,1.0E0
IOF-AV,CROnto,1.0E0
IOF-AV,CWND,0.0E0
IOF-AV,CWNN,0.0E0
IOF-AV,CWNS,1.0E0
IOF-AV,DITOnto,2.0E0
IOF-AV,DPWND,NaN
IOF-AV,DPWNN,NaN
IOF-AV,DPWNS,NaN
IOF-AV,DxC,1.0E0
IOF-AV,DxDP,NaN
IOF-AV,DxOP,NaN
IOF-AV,DxP,9.565217E-1
IOF-AV,INROnto,5.0E-1
IOF-AV,LCOMOnto,1.0E0
IOF-AV,LRClassPCT,0.0E0
IOF-AV,LRsxC,0.0E0
IOF-AV,LSLD,NaN
IOF-AV,NACOnto,1.0E0
IOF-AV,NLR,0.0E0
IOF-AV,NLRC,0.0E0
IOF-AV,NOCOnto,1.0E0
IOF-AV,NOMOnto,0.0E0
IOF-AV,NxC,1.0E0
IOF-AV,NxDP,NaN
IOF-AV,NxOP,NaN
IOF-AV,NxP,9.361702E-1
IOF-AV,OPWND,NaN
IOF-AV,OPWNN,NaN
IOF-AV,OPWNS,NaN
IOF-AV,POnto,0.0E0
IOF-AV,PROnto,0.0E0
IOF-AV,RFCOnto,5.0E-1
IOF-AV,RROnto,1.0E0
IOF-AV,SYSNAM,NaN
IOF-AV,SxAP,0.0E0
IOF-AV,SxC,0.0E0
IOF-AV,SxDP,NaN
IOF-AV,SxOP,NaN
IOF-AV,SxP,0.0E0
IOF-AV,TMOnto,0.0E0
IOF-AV,TMOnto2,0.0E0
IOF-AV,WMCOnto,1.0E0
IOF-AV,WMCOnto2,1.0E0
IOF-CORE,ANOnto,6.545455E-1
IOF-CORE,APWND,0.0E0
IOF-CORE,APWNN,0.0E0
IOF-CORE,APWNS,1.0E0
IOF-CORE,AROnto,4.189091E1
IOF-CORE,CBOOnto,1.009174E0
IOF-CORE,CROnto,0.0E0
IOF-CORE,CWND,7.826087E-1
IOF-CORE,CWNN,0.0E0
IOF-CORE,CWNS,9.565217E-1
IOF-CORE,DITOnto,1.0E1
IOF-CORE,DPWND,1.0E0
IOF-CORE,DPWNN,0.0E0
IOF-CORE,DPWNS,1.0E0
IOF-CORE,DxC,2.173913E-1
IOF-CORE,DxDP,0.0E0
IOF-CORE,DxOP,3.589744E-1
IOF-CORE,DxP,5.0E-1
IOF-CORE,INROnto,1.0E0
IOF-CORE,LCOMOnto,5.724638E0
IOF-CORE,LRClassPCT,0.0E0
IOF-CORE,LRsxC,3.26087E-2
IOF-CORE,LSLD,NaN
IOF-CORE,NACOnto,1.014706E0
IOF-CORE,NLR,3.0E0
IOF-CORE,NLRC,0.0E0
IOF-CORE,NOCOnto,2.619048E0
IOF-CORE,NOMOnto,4.081818E0
IOF-CORE,NxC,1.217391E0
IOF-CORE,NxDP,1.0E0
IOF-CORE,NxOP,1.358974E0
IOF-CORE,NxP,1.27451E0
IOF-CORE,OPWND,6.410256E-1
IOF-CORE,OPWNN,0.0E0
IOF-CORE,OPWNS,9.74359E-1
IOF-CORE,POnto,6.636364E-1
IOF-CORE,PROnto,8.0322E-1
IOF-CORE,RFCOnto,5.081818E0
IOF-CORE,RROnto,1.9678E-1
IOF-CORE,SYSNAM,NaN
IOF-CORE,SxAP,0.0E0
IOF-CORE,SxC,4.347826E-2
IOF-CORE,SxDP,0.0E0
IOF-CORE,SxOP,2.564103E-2
IOF-CORE,SxP,1.960784E-2
IOF-CORE,TMOnto,0.0E0
IOF-CORE,TMOnto2,0.0E0
IOF-CORE,WMCOnto,5.808824E0
IOF-CORE,WMCOnto2,1.014706E0
IOF-MAINTENANCE,ANOnto,1.472868E-1
IOF-MAINTENANCE,APWND,0.0E0
IOF-MAINTENANCE,APWNN,0.0E0
IOF-MAINTENANCE,APWNS,1.0E0
IOF-MAINTENANCE,AROnto,4.044961E1
IOF-MAINTENANCE,CBOOnto,1.0E0
IOF-MAINTENANCE,CROnto,0.0E0
IOF-MAINTENANCE,CWND,8.666667E-1
IOF-MAINTENANCE,CWNN,0.0E0
IOF-MAINTENANCE,CWNS,9.333333E-1
IOF-MAINTENANCE,DITOnto,7.0E0
IOF-MAINTENANCE,DPWND,NaN
IOF-MAINTENANCE,DPWNN,NaN
IOF-MAINTENANCE,DPWNS,NaN
IOF-MAINTENANCE,DxC,1.333333E-1
IOF-MAINTENANCE,DxDP,NaN
IOF-MAINTENANCE,DxOP,4.615385E-1
IOF-MAINTENANCE,DxP,8.108108E-1
IOF-MAINTENANCE,INROnto,1.0E0
IOF-MAINTENANCE,LCOMOnto,5.306452E0
IOF-MAINTENANCE,LRClassPCT,0.0E0
IOF-MAINTENANCE,LRsxC,1.666667E-1
IOF-MAINTENANCE,LSLD,NaN
IOF-MAINTENANCE,NACOnto,1.0125E0
IOF-MAINTENANCE,NLR,5.0E0
IOF-MAINTENANCE,NLRC,0.0E0
IOF-MAINTENANCE,NOCOnto,2.632653E0
IOF-MAINTENANCE,NOMOnto,2.55814E-1
IOF-MAINTENANCE,NxC,1.133333E0
IOF-MAINTENANCE,NxDP,NaN
IOF-MAINTENANCE,NxOP,1.230769E0
IOF-MAINTENANCE,NxP,1.081081E0
IOF-MAINTENANCE,OPWND,5.384615E-1
IOF-MAINTENANCE,OPWNN,2.307692E-1
IOF-MAINTENANCE,OPWNS,9.230769E-1
IOF-MAINTENANCE,POnto,1.472868E-1
IOF-MAINTENANCE,PROnto,2.037037E-1
IOF-MAINTENANCE,RFCOnto,1.255814E0
IOF-MAINTENANCE,RROnto,7.962963E-1
IOF-MAINTENANCE,SYSNAM,NaN
IOF-MAINTENANCE,SxAP,0.0E0
IOF-MAINTENANCE,SxC,6.666667E-2
IOF-MAINTENANCE,SxDP,NaN
IOF-MAINTENANCE,SxOP,7.692308E-2
IOF-MAINTENANCE,SxP,2.702703E-2
IOF-MAINTENANCE,TMOnto,0.0E0
IOF-MAINTENANCE,TMOnto2,0.0E0
IOF-MAINTENANCE,WMCOnto,4.1125E0
IOF-MAINTENANCE,WMCOnto2,7.75E-1
REQSPECONTO,ANOnto,6.770833E-1
REQSPECONTO,APWND,3.333333E-1
REQSPECONTO,APWNN,1.0E0
REQSPECONTO,APWNS,1.0E0
REQSPECONTO,AROnto,1.254167E1
REQSPECONTO,CBOOnto,1.054945E0
REQSPECONTO,CROnto,2.5E-1
REQSPECONTO,CWND,3.578947E-1
REQSPECONTO,CWNN,9.578947E-1
REQSPECONTO,CWNS,1.0E0
REQSPECONTO,DITOnto,9.0E0
REQSPECONTO,DPWND,7.916667E-1
REQSPECONTO,DPWNN,1.0E0
REQSPECONTO,DPWNS,1.0E0
REQSPECONTO,DxC,6.421053E-1
REQSPECONTO,DxDP,2.083333E-1
REQSPECONTO,DxOP,0.0E0
REQSPECONTO,DxP,1.296296E-1
REQSPECONTO,INROnto,1.0E0
REQSPECONTO,LCOMOnto,5.173333E0
REQSPECONTO,LRClassPCT,0.0E0
REQSPECONTO,LRsxC,0.0E0
REQSPECONTO,LSLD,NaN
REQSPECONTO,NACOnto,1.0E0
REQSPECONTO,NLR,0.0E0
REQSPECONTO,NLRC,0.0E0
REQSPECONTO,NOCOnto,3.555556E0
REQSPECONTO,NOMOnto,2.729167E0
REQSPECONTO,NxC,4.210526E-2
REQSPECONTO,NxDP,0.0E0
REQSPECONTO,NxOP,0.0E0
REQSPECONTO,NxP,0.0E0
REQSPECONTO,OPWND,1.0E0
REQSPECONTO,OPWNN,1.0E0
REQSPECONTO,OPWNS,1.0E0
REQSPECONTO,POnto,9.6875E-1
REQSPECONTO,PROnto,7.318436E-1
REQSPECONTO,RFCOnto,3.729167E0
REQSPECONTO,RROnto,2.681564E-1
REQSPECONTO,SYSNAM,NaN
REQSPECONTO,SxAP,0.0E0
REQSPECONTO,SxC,0.0E0
REQSPECONTO,SxDP,0.0E0
REQSPECONTO,SxOP,0.0E0
REQSPECONTO,SxP,0.0E0
REQSPECONTO,TMOnto,2.105263E-2
REQSPECONTO,TMOnto2,2.0E0
REQSPECONTO,WMCOnto,5.623188E0
REQSPECONTO,WMCOnto2,1.086957E0
SAREF,ANOnto,1.707317E0
SAREF,APWND,1.0E0
SAREF,APWNN,1.0E0
SAREF,APWNS,1.0E0
SAREF,AROnto,1.412195E1
SAREF,CBOOnto,1.173913E0
SAREF,CROnto,1.219512E-1
SAREF,CWND,0.0E0
SAREF,CWNN,0.0E0
SAREF,CWNS,1.0E0
SAREF,DITOnto,5.0E0
SAREF,DPWND,0.0E0
SAREF,DPWNN,0.0E0
SAREF,DPWNS,1.0E0
SAREF,DxC,1.0E0
SAREF,DxDP,1.0E0
SAREF,DxOP,1.0E0
SAREF,DxP,7.222222E-1
SAREF,INROnto,9.878049E-1
SAREF,LCOMOnto,2.265625E0
SAREF,LRClassPCT,3.703704E-2
SAREF,LRsxC,3.703704E-2
SAREF,LSLD,1.0E0
SAREF,NACOnto,1.0E0
SAREF,NLR,3.0E0
SAREF,NLRC,3.0E0
SAREF,NOCOnto,4.5E0
SAREF,NOMOnto,2.329268E0
SAREF,NxC,1.0E0
SAREF,NxDP,1.0E0
SAREF,NxOP,1.0E0
SAREF,NxP,7.222222E-1
SAREF,OPWND,0.0E0
SAREF,OPWNN,0.0E0
SAREF,OPWNS,1.0E0
SAREF,POnto,8.292683E-1
SAREF,PROnto,7.022059E-1
SAREF,RFCOnto,3.317073E0
SAREF,RROnto,2.977941E-1
SAREF,SYSNAM,1.0E0
SAREF,SxAP,0.0E0
SAREF,SxC,0.0E0
SAREF,SxDP,0.0E0
SAREF,SxOP,0.0E0
SAREF,SxP,0.0E0
SAREF,TMOnto,0.0E0
SAREF,TMOnto2,0.0E0
SAREF,WMCOnto,2.265625E0
SAREF,WMCOnto2,1.0E0
SAREF4INMA,ANOnto,1.857143E0
SAREF4INMA,APWND,1.0E0
SAREF4INMA,APWNN,1.0E0
SAREF4INMA,APWNS,1.0E0
SAREF4INMA,AROnto,3.5E1
SAREF4INMA,CBOOnto,1.590909E0
SAREF4INMA,CROnto,0.0E0
SAREF4INMA,CWND,2.941176E-2
SAREF4INMA,CWNN,2.941176E-2
SAREF4INMA,CWNS,1.0E0
SAREF4INMA,DITOnto,4.0E0
SAREF4INMA,DPWND,0.0E0
SAREF4INMA,DPWNN,0.0E0
SAREF4INMA,DPWNS,1.0E0
SAREF4INMA,DxC,9.705882E-1
SAREF4INMA,DxDP,1.0E0
SAREF4INMA,DxOP,1.0E0
SAREF4INMA,DxP,6.603774E-1
SAREF4INMA,INROnto,1.0E0
SAREF4INMA,LCOMOnto,2.363636E0
SAREF4INMA,LRClassPCT,8.823529E-2
SAREF4INMA,LRsxC,1.176471E-1
SAREF4INMA,LSLD,1.0E0
SAREF4INMA,NACOnto,1.0E0
SAREF4INMA,NLR,4.0E0
SAREF4INMA,NLRC,3.0E0
SAREF4INMA,NOCOnto,2.5E0
SAREF4INMA,NOMOnto,3.371429E0
SAREF4INMA,NxC,9.705882E-1
SAREF4INMA,NxDP,1.0E0
SAREF4INMA,NxOP,1.0E0
SAREF4INMA,NxP,6.603774E-1
SAREF4INMA,OPWND,0.0E0
SAREF4INMA,OPWNN,0.0E0
SAREF4INMA,OPWNS,1.0E0
SAREF4INMA,POnto,6.857143E-1
SAREF4INMA,PROnto,7.712418E-1
SAREF4INMA,RFCOnto,4.371429E0
SAREF4INMA,RROnto,2.287582E-1
SAREF4INMA,SYSNAM,1.0E0
SAREF4INMA,SxAP,0.0E0
SAREF4INMA,SxC,0.0E0
SAREF4INMA,SxDP,0.0E0
SAREF4INMA,SxOP,0.0E0
SAREF4INMA,SxP,0.0E0
SAREF4INMA,TMOnto,8.823529E-2
SAREF4INMA,TMOnto2,2.0E0
SAREF4INMA,WMCOnto,2.47619E0
SAREF4INMA,WMCOnto2,1.047619E0
SSN,ANOnto,5.217391E-1
SSN,APWND,1.0E0
SSN,APWNN,1.0E0
SSN,APWNS,1.0E0
SSN,AROnto,3.634783E1
SSN,CBOOnto,2.875E0
SSN,CROnto,4.347826E-2
SSN,CWND,9.52381E-2
SSN,CWNN,9.52381E-2
SSN,CWNS,1.0E0
SSN,DITOnto,3.0E0
SSN,DPWND,0.0E0
SSN,DPWNN,0.0E0
SSN,DPWNS,1.0E0
SSN,DxC,1.952381E0
SSN,DxDP,2.0E0
SSN,DxOP,2.0E0
SSN,DxP,1.384615E0
SSN,INROnto,1.0E0
SSN,LCOMOnto,1.368421E0
SSN,LRClassPCT,0.0E0
SSN,LRsxC,0.0E0
SSN,LSLD,NaN
SSN,NACOnto,1.055556E0
SSN,NLR,0.0E0
SSN,NLRC,0.0E0
SSN,NOCOnto,4.6E0
SSN,NOMOnto,4.956522E0
SSN,NxC,9.047619E-1
SSN,NxDP,1.0E0
SSN,NxOP,1.0E0
SSN,NxP,6.923077E-1
SSN,OPWND,0.0E0
SSN,OPWNN,0.0E0
SSN,OPWNS,1.0E0
SSN,POnto,3.043478E-1
SSN,PROnto,8.321168E-1
SSN,RFCOnto,5.956522E0
SSN,RROnto,1.678832E-1
SSN,SYSNAM,NaN
SSN,SxAP,0.0E0
SSN,SxC,0.0E0
SSN,SxDP,0.0E0
SSN,SxOP,0.0E0
SSN,SxP,0.0E0
SSN,TMOnto,4.545455E-2
SSN,TMOnto2,2.0E0
SSN,WMCOnto,1.444444E0
SSN,WMCOnto2,1.055556E0
VAR,ANOnto,0.0E0
VAR,APWND,1.0E0
VAR,APWNN,1.0E0
VAR,APWNS,1.0E0
VAR,AROnto,2.034231E2
VAR,CBOOnto,1.529412E0
VAR,CROnto,1.442308E-1
VAR,CWND,1.0E0
VAR,CWNN,1.0E0
VAR,CWNS,1.0E0
VAR,DITOnto,5.0E0
VAR,DPWND,1.0E0
VAR,DPWNN,1.0E0
VAR,DPWNS,1.0E0
VAR,DxC,0.0E0
VAR,DxDP,0.0E0
VAR,DxOP,0.0E0
VAR,DxP,0.0E0
VAR,INROnto,1.0E0
VAR,LCOMOnto,1.988095E0
VAR,LRClassPCT,0.0E0
VAR,LRsxC,0.0E0
VAR,LSLD,NaN
VAR,NACOnto,1.012048E0
VAR,NLR,0.0E0
VAR,NLRC,0.0E0
VAR,NOCOnto,4.952381E0
VAR,NOMOnto,7.721154E0
VAR,NxC,0.0E0
VAR,NxDP,0.0E0
VAR,NxOP,0.0E0
VAR,NxP,0.0E0
VAR,OPWND,1.0E0
VAR,OPWNN,1.0E0
VAR,OPWNS,1.0E0
VAR,POnto,6.346154E-1
VAR,PROnto,8.853363E-1
VAR,RFCOnto,8.721154E0
VAR,RROnto,1.146637E-1
VAR,SYSNAM,NaN
VAR,SxAP,0.0E0
VAR,SxC,0.0E0
VAR,SxDP,0.0E0
VAR,SxOP,0.0E0
VAR,SxP,0.0E0
VAR,TMOnto,9.708738E-3
VAR,TMOnto2,2.0E0
VAR,WMCOnto,2.012048E0
VAR,WMCOnto2,1.012048E0
Z-BRE4K,ANOnto,9.821429E-1
Z-BRE4K,APWND,1.0E0
Z-BRE4K,APWNN,1.0E0
Z-BRE4K,APWNS,1.0E0
Z-BRE4K,AROnto,1.428571E0
Z-BRE4K,CBOOnto,1.057692E0
Z-BRE4K,CROnto,0.0E0
Z-BRE4K,CWND,1.0E0
Z-BRE4K,CWNN,0.0E0
Z-BRE4K,CWNS,1.0E0
Z-BRE4K,DITOnto,6.0E0
Z-BRE4K,DPWND,1.0E0
Z-BRE4K,DPWNN,1.0E0
Z-BRE4K,DPWNS,1.0E0
Z-BRE4K,DxC,0.0E0
Z-BRE4K,DxDP,0.0E0
Z-BRE4K,DxOP,0.0E0
Z-BRE4K,DxP,0.0E0
Z-BRE4K,INROnto,9.821429E-1
Z-BRE4K,LCOMOnto,4.290323E0
Z-BRE4K,LRClassPCT,0.0E0
Z-BRE4K,LRsxC,0.0E0
Z-BRE4K,LSLD,NaN
Z-BRE4K,NACOnto,1.0E0
Z-BRE4K,NLR,0.0E0
Z-BRE4K,NLRC,0.0E0
Z-BRE4K,NOCOnto,2.2E0
Z-BRE4K,NOMOnto,5.196429E0
Z-BRE4K,NxC,1.0E0
Z-BRE4K,NxDP,0.0E0
Z-BRE4K,NxOP,0.0E0
Z-BRE4K,NxP,0.0E0
Z-BRE4K,OPWND,1.0E0
Z-BRE4K,OPWNN,1.0E0
Z-BRE4K,OPWNS,1.0E0
Z-BRE4K,POnto,9.107143E-1
Z-BRE4K,PROnto,8.410405E-1
Z-BRE4K,RFCOnto,6.178571E0
Z-BRE4K,RROnto,1.589595E-1
Z-BRE4K,SYSNAM,NaN
Z-BRE4K,SxAP,0.0E0
Z-BRE4K,SxC,0.0E0
Z-BRE4K,SxDP,0.0E0
Z-BRE4K,SxOP,0.0E0
Z-BRE4K,SxP,0.0E0
Z-BRE4K,TMOnto,0.0E0
Z-BRE4K,TMOnto2,0.0E0
Z-BRE4K,WMCOnto,4.290323E0
Z-BRE4K,WMCOnto2,1.0E0
