ontologyAcronym,metricAcronym,result
MSDL,OPWNS,9.652174E-1
MSDL,SxAP,0.0E0
MSDL,SxC,2.369668E-3
MSDL,SxC,3.225806E-2
MSDL,SxDP,NaN
MSDL,SxOP,3.478261E-2
REC,APWND,1.0E0
REC,APWNN,1.0E0
REC,APWNS,1.0E0
REC,CWND,9.219114E-1
REC,CWNN,5.361305E-2
REC,CWNS,1.0E0
REC,DPWND,7.216495E-1
REC,DPWNN,3.436426E-2
REC,DPWNS,1.0E0
REC,DxAP,0.0E0
REC,DxAP,0.0E0
REC,DxC,7.808858E-2
REC,DxDP,2.335766E-1
REC,DxOP,2.0E-1
REC,DxP,1.828694E0
